Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17576.2454,NA,4.24630000000000,4.16820000000000,0.11690000000000,8.03650000000000,12.0360,17572.1233,4.2390,4.1221,0.1169,8.0015,4.1571,0.2235,3.9336,0.0132,17572.1233,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17580.3646,NA,4.11920000000000,4.16830000000000,0.13480000000000,8.07000000000000,12.0851,17576.3623,4.1371,4.0023,0.1348,7.9196,4.1527,0.2239,3.9288,0.0707,17576.3623,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17584.4868,NA,4.12220000000000,4.16660000000000,0.10840000000000,8.18390000000000,12.1295,17580.4994,4.0958,3.9874,0.1084,7.9352,4.2361,0.2797,3.9564,-0.0295,17580.4994,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17588.6358,NA,4.14900000000000,4.16890000000000,0.12120000000000,8.13600000000000,12.1494,17584.5952,4.1618,4.0406,0.1212,8.0755,4.1011,0.2092,3.8919,-0.0731,17584.5952,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17592.9113,NA,4.27550000000000,4.16640000000000,0.11880000000000,8.03230000000000,12.0403,17588.7570,4.2731,4.1543,0.1188,8.0148,4.1718,0.2222,3.9496,-0.0046,17588.7570,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17596.9315,NA,4.02020000000000,4.15560000000000,0.08430000000000,8.16490000000000,12.1757,17593.0301,3.9857,3.9014,0.0843,7.9135,4.1528,0.2100,3.9428,0.1175,17593.0301,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17601.1393,NA,4.20780000000000,4.16760000000000,0.09070000000000,8.12280000000000,12.1355,17597.0158,4.2142,4.1235,0.0907,8.0806,4.1657,0.2368,3.9289,-0.1819,17597.0158,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17605.2416,NA,4.10230000000000,4.17660000000000,0.09120000000000,8.34480000000000,12.2098,17601.2300,4.1028,4.0116,0.0912,8.0321,4.3243,0.3713,3.9530,0.0376,17601.2300,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17609.4619,NA,4.22030000000000,4.16920000000000,0.10370000000000,8.15760000000000,12.1587,17605.3328,4.2328,4.1291,0.1037,8.2536,4.0331,0.2246,3.8085,-0.0664,17605.3328,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17613.7629,NA,4.30100000000000,4.14150000000000,0.09830000000000,8.02020000000000,11.9992,17609.5656,4.2956,4.1973,0.0983,8.0539,4.1636,0.2327,3.9309,0.0913,17609.5656,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17617.7781,NA,4.01520000000000,4.21590000000000,0.09620000000000,8.14520000000000,12.1999,17613.8612,4.0131,3.9169,0.0962,7.9219,4.1402,0.2302,3.9100,0.0797,17613.8612,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17621.9362,NA,4.15810000000000,4.15150000000000,0.09350000000000,8.33870000000000,12.1933,17617.8743,4.1554,4.0619,0.0935,8.0490,4.3516,0.3602,3.9914,-0.1384,17617.8743,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17626.2481,NA,4.31190000000000,4.15470000000000,0.16880000000000,8.05490000000000,12.0361,17622.0297,4.3872,4.2184,0.1688,8.2452,4.0281,0.2143,3.8138,0.0007,17622.0297,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17630.4684,NA,4.22030000000000,4.17000000000000,0.11370000000000,7.96840000000000,11.9858,17626.4169,4.1652,4.0515,0.1137,7.8861,4.1338,0.2103,3.9235,0.2172,17626.4169,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17634.4767,NA,4.00830000000000,4.16520000000000,0.10790000000000,8.14610000000000,12.1427,17630.5821,4.0025,3.8946,0.1079,7.8547,4.1860,0.2371,3.9489,0.0000,17630.5821,NA,NA,NA
