Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1019.5998,NA,4.15670000000000,4.17960000000000,0.10450000000000,8.18010000000000,12.1700,1015.5481,4.1562,4.0517,0.1045,8.0592,4.1726,0.2403,3.9323,0.0071,1015.5481,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1023.7883,NA,4.18850000000000,4.15270000000000,0.10320000000000,8.18380000000000,12.1342,1019.7043,4.1872,4.0840,0.1032,8.0756,4.1922,0.2534,3.9388,0.0035,1019.7043,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1027.9438,NA,4.15550000000000,4.16790000000000,0.10100000000000,8.17590000000000,12.1466,1023.8915,4.1533,4.0523,0.1010,8.0806,4.1476,0.2439,3.9037,0.0193,1023.8915,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1032.1338,NA,4.19000000000000,4.18670000000000,0.10270000000000,8.14950000000000,12.1433,1028.0448,4.1917,4.0890,0.1027,8.0749,4.1636,0.2436,3.9200,-0.0334,1028.0448,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1036.2738,NA,4.14000000000000,4.14590000000000,0.09850000000000,8.20700000000000,12.1492,1032.2365,4.1358,4.0373,0.0985,8.0468,4.1975,0.2581,3.9394,0.0458,1032.2365,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1040.4839,NA,4.21010000000000,4.16560000000000,0.11770000000000,8.11060000000000,12.1047,1036.3723,4.2293,4.1116,0.1177,8.1085,4.1137,0.2286,3.8851,-0.0298,1036.3723,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1044.6364,NA,4.15250000000000,4.17120000000000,0.10420000000000,8.16970000000000,12.1234,1040.6016,4.1390,4.0348,0.1042,7.9929,4.2116,0.2833,3.9283,0.0581,1040.6016,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1048.7376,NA,4.10120000000000,4.16570000000000,0.09810000000000,8.20910000000000,12.1879,1044.7406,4.0951,3.9970,0.0981,8.0655,4.1406,0.2329,3.9077,-0.0267,1044.7406,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1052.9544,NA,4.21680000000000,4.16730000000000,0.11130000000000,8.16070000000000,12.1384,1048.8357,4.2300,4.1187,0.1113,8.1110,4.1684,0.2366,3.9318,-0.0722,1048.8357,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1057.1276,NA,4.17320000000000,4.16730000000000,0.09840000000000,8.15450000000000,12.1325,1053.0657,4.1603,4.0619,0.0984,8.0494,4.1670,0.2352,3.9318,0.0627,1053.0657,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1061.2688,NA,4.14120000000000,4.17470000000000,0.09770000000000,8.21430000000000,12.1660,1057.2260,4.1405,4.0428,0.0977,8.0561,4.2010,0.2721,3.9289,-0.0144,1057.2260,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1065.4339,NA,4.16510000000000,4.15910000000000,0.09820000000000,8.21770000000000,12.1600,1061.3665,4.1656,4.0674,0.0982,8.1166,4.1685,0.2511,3.9174,-0.0186,1061.3665,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1069.6444,NA,4.21050000000000,4.16770000000000,0.12300000000000,8.14710000000000,12.1172,1065.5321,4.2353,4.1123,0.1230,8.1195,4.1399,0.2340,3.9059,-0.0021,1065.5321,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1073.8151,NA,4.17070000000000,4.17090000000000,0.10810000000000,8.14340000000000,12.1174,1069.7674,4.1558,4.0477,0.1081,8.0241,4.1670,0.2452,3.9218,0.0644,1069.7674,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1077.9479,NA,4.13280000000000,4.16300000000000,0.09890000000000,8.20570000000000,12.1476,1073.9232,4.1236,4.0247,0.0989,8.0353,4.1951,0.2719,3.9232,-0.0072,1073.9232,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1082.1236,NA,4.17570000000000,4.16790000000000,0.09940000000000,8.17020000000000,12.1398,1078.0468,4.1762,4.0768,0.0994,8.1068,4.1402,0.2520,3.8882,-0.0443,1078.0468,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,1086.3193,NA,4.19570000000000,4.16860000000000,0.11480000000000,8.14080000000000,12.1127,1082.2230,4.2111,4.0963,0.1148,8.0708,4.1663,0.2488,3.9175,0.0076,1082.2230,NA,NA,NA
